,poet_name,poem_name,poem_content
13,البحتري,ربع خلا من بدره مغناه,"
رَبعٌ خَلا مِن بَدرِهِ مَغناهُ
وَرَعَت بِهِ عينُ المَها الأَشباهُ
بَدَلاً شَنيئاً مِن مَحاسِنِ صورَةٍ
وَصَلَ القُلوبَ بِناظِرَيها اللَهُ
كانَت مُرادَ عُيونِنا فَرَمى الهَوى
رَيبُ الزَمانِ فَشَتَّ صَرفَ قُواهُ
وَلَرُبَّما أَرتَعتُ رَوضَةَ حُسنِها
طَرفي وَأَعطَيتُ الفُؤادَ مُناهُ
ماكانَ عَهدُ وِصالِها لَمّا نَأَت
إِلّا كَحُلمٍ طارَ حُلوُ كَراهُ
فَتَناسَ مَن لَم تَرجُ رَجعَةَ وُدِّهِ
وَوَصالِهِ وَتَعَزَّ عَن ذِكراهُ
بِمُجَنَّبٍ رَحبِ الفُروجِ مُشَذَّبٍ
نابي القَذالِ حَديدَةٍ أُذُناهُ
ضافي السَبيبِ مُقَلِّصِن لَم تَنخَزِل
مِنهُ القَطاةُ وَلَم يَخُنهُ شَظاهُ
صافي الأَديمِ كَأَنَّ غُرَّةَ وَجهِهِ
فَلَقُ الصَباحِ انجابَ عَنهُ دُجاهُ
يَجري إِذا جَرَتِ الجِيادُ عَلى الوَنى
فَيَبُذُّ أولى جَريِها أُخراهُ
يُدنيكَ مِن مَلِكٍ أَغَرَّ سَمَيدَعٍ
يُدنيكَ مِن أَقصى مِناكَ رِضاهُ
لَو قيلَ مَن حازَ السَماحَةَ وَالنَدى
يَومَ الفَخارِ لَقيلَ ذاكَ الشاهُ
الشاهُ شاهُ المَجدِ غَيرَ مُدافَعٍ
حازَ المَكارِمَ كُلَّها بُرداهُ
ما البَحرُ مُلتَطِمُ العُبابِ يُمِدُّهُ
بَحرٌ يَفيضُ بِسَيبِهِ عَبراهُ
يَوماً بِأَسمَحَ مِن أَسِرَّةِ كَفِّهِ
في حالَتَيهِ بِما حَوَتهُ يَداهُ
كَلّا وَلا غَيثٌ تَهَلَّلَ مُزنُهُ
بِحَيا الوَرى إِلّا كَبَعضِ نَداهُ
وَلَما أُسامَةُ وَهوَ يَحمي غيلَهُ
وَوَراءَهُ مَعَ عُرسِهي شِبلاهُ
بِأَشَدَّ مِنهُ في الزَعازِعِ مُقدِماً
وَالمَوتُ مُحتَدِمٌ يَشُبُّ لَظاهُ
يا كاهِلَ المَجدِ الَّذي بِفَعالِهِ
أَرسى قَواعِدَ طَودِهِ رُكناهُ
وَسَنامَ مَفخَرِهِ وَشَمسَةَ تاجِهِ
وَنِظامَهُ وَمَكانَ قُطبِ رَحاهُ
لَم يَبقَ حُرٌّ لَم تَسِمهُ نِعمَةٌ
جُلِيَت لَها يَومَ الفَخارِ حُلاهُ
إِلّا وَلِيَّكَ فَاِعتَبِدهُ بِشاحِجٍ
لِطَريقِهِ لَم يَحوِهِ شَطَناهُ
أَو مُقرَبٍ رَحبِ المَناخِرِ سابِحٍ
يَشجى بِهِ يَومَ اللِقاءِ عِداهُ
لَكَ هامَةُ المَجدِ التَليدِ وَهَضبُهُ
وَشِعابُهُ وَنُجودُهُ وَرُباهُ
مازِلتَ لِلأَحرارِ أَحرَزَ مَلجَإٍ
يَحتَلُّ مِنكَ الأَكرَمونَ ذُراهُ
"
14,البحتري,لو كنت سعدا لم تكن قائلا,"
لَو كُنتَ سَعداً لَم تَكُن قائِلاً
لِصاعِدٍ بَعدَ عُبَيدِ اللَه
إِثنانِ غُرّاً مِنكَ فَاستَوصَلا
وَالثالِثُ الباقي عَلى عِلَّه
"
15,البحتري,تكلفني رد ماضي الأمور,"
تُكَلِّفُني رَدَّ ماضي الأُمو
رِ وَبَعثَرَةَ الأَعظُمِ البالِيَه
أَبوكَ الَّذي جاءَ ما قَد عَلِم
تَ فَصارَت لَهُ سُنَّةٌ جارِيَه
أَقامَ الرِجالَ عَلى أُمِّهِ
فَأَشهَدَهُم أَنَّها زانِيَه
وَكانوا عُدولاً فَأَدّوا إِلَي
هِ أَمانَةَ أَيّامِها الخالِيَه
"
16,البحتري,وجدت وعدك زورا في مزورة,"
وَجَدتُ وَعدَكَ زوراً في مُزَوَّرَةٍ
وَصَفتَ مُبتَدِئً بِالحِذقِ طاهيها
فَلا شَفى اللَهُ مَن يَرجو الشَفاءَ بِها
وَلا عَلَت كَفُّ مُلقٍ كَفُّهُ فيها
فَاِحبِس رَسولَكَ عَنّي أَن يَجيءَ بِها
فَقَد حَبَستُ رَسولي عَن تَقاضيها
"
17,البحتري,أناشد الغيث كي تهمي غواديه,"
أُناشِدُ الغَيثَ كَي تَهمي غَواديهِ
عَلى العَقيقِ وَإِن أَقوَت مَغانيهِ
عَلى مَحَلٍّ أَرى الأَيّامَ تَضحَكُ عَن
أَيّامِهِ وَاللَيالي عَن لَياليهِ
عَهدٌ مِنَ اللَهوِ لَم تُذمَم عَوائِدُهُ
يَوماً فَتُنسى وَلَم تَقدُم بَواديهِ
وَفي الحُلولِ عَليلُ الطَرفِ فاتِرُهُ
لَدنُ التَثَنّي ضَعيفُ الخَصرِ واهيهِ
يُطيلُ تَسويفَ وَعدي ثُمَّ يُخلِفُهُ
عَمداً وَيَمطُلُ دَيني ثُمَّ يَلويهِ
هَل يُجزَيَنَّ بِبَعضِ الوَصلِ باذِلُهُ
أَو يُعدَيَنَّ عَلى الهِجرانِ جازيهِ
وَهَل تَرُدّينَ حِلماً قَد تَخَوَّنَهُ
لَكِ التَصابي فَما يُرجى تَلافيهِ
لَولا التَعَلُّقُ مِن قَلبٍ يُبَرِّحُ بي
لَجاجُهُ وَيُعَنّيني تَماديهِ
ما كانَ هَجرُكِ مَكروهاً أُحاذِرُهُ
وَلا وِصالُكِ مَعروفاً أُرَجّيهِ
بَنو ثَوابَةَ أَقمارٌ إِذا طَلَعَت
لَم يَلبَثِ اللَيلُ أَن يَنجابَ داجيهِ
كُتّابُ مُلكٍ تَرى التَدبيرَ مُتَّسِقاً
بِرَأيِ مُختارِهِ مِنهُم وَمُمضيهِ
يَقفونَ هَديَ أَبي العَبّاسِ في سَنَنٍ
يَرضاهُ سامِعُهُ الأَقصى وَدانيهِ
نَغدو فَإِمّا اِستَعَرنا مِن مَحاسِنِهِ
فَضلاً وَإِمّا اِستَمَحنا مِن أَياديهِ
بَرَّزَ في السَبقِ حَتّى مَلَّ حاسِدُهُ
طولَ العَناءِ وَخَلّاهُ مُجاريهِ
مَتى أَرَدنا وَجَدنا مَن يُقَصِّرُ عَن
مَسعاتِهِ وَفَقَدنا مَن يُدانيهِ
رَأى التَواضُعُ وَالإِنصافَ مَكرُمَةً
وَإِنَّما اللُؤمُ بَينَ العُجبِ وَالتيهِ
كَأَنَّ مَذهَبَهُ في الحَمدِ مِن مِقَةٍ
لَهُ وَمَيلٍ إِلَيهِ مَذهَبي فيهِ
مُحَبَّبٌ في جَميعِ الناسِ إِن ذُكِرَت
أَخلاقُهُ الغُرُّ حَتّى في أَعاديهِ
كَم حاسِدٍ لِأَبي العَبّاسِ مُشتَغِلٌ
بِنِعمَةٍ في أَبي العَبّاسِ تُشجيهِ
يَرومُ وَضعاً لَهُ وَاللَهُ يَرفَعُهُ
وَيَبتَغي هَدمَهُ وَاللَهُ يَبنيهِ
وَباخِلينَ سَلَونا عَن نَوالِهِمِ
سُلوانَ صَبٍّ تَمادى هَجرُ مُصبيهِ
تَكُفُّنا عَنهُمُ نُعمى فَتىً شَرُفَت
أَخلاقُهُ وَطَما بِالعُرفِ واديهِ
إِن يَمنَعونا فَإِنَّ البَذلَ مِن يَدِهِ
أَو يَكذِبونا فَإِنَّ الصِدقَ مِن فيهِ
مُوَفَّرُ القَدرِ لَم تُغمَض مَهابَتُهُ
وَنابِهُ الذِكرِ لَم تُغضَض مَساعيهِ
عادى خُراسانَ حَتّى ذَلَّ رَيِّضُها
بِالرَأيِ يَختارُهُ وَالعَزمِ يُمضيهِ
أَولى الكِتابَةَ تَسديداً أَقامَ بِهِ
مِنهاجَها وَقَدِ إِعوَجَّت نَواحيهِ
غَضُّ الأَمانَةِ فيها مِن تَنَزُّهِهِ
وَأَبيَضُ الزَوبِ فيها مِن تَوَقّيهِ
"
18,البحتري,ميلوا إلى الدار من ليلى نحييها,"
ميلوا إِلى الدارِ مِن لَيلى نُحَيِّيها
نَعَم وَنَسأَلُها عَن بَعضِ أَهليها
يادِمنَةً جاذَبَتها الريحُ بَهجَتَها
تَبيتُ تَنشُرُها طَوراً وَتَطويها
لازِلتِ في حُلَلٍ لِلغَيثِ ضافِيَةٍ
يُنيرُها البَرقُ أَحياناً وَيُسديها
تَروحُ بِالوابِلِ الداني رَوائِحُها
عَلى رُبوعِكِ أَو تَغدو غَواديها
إِنَّ البَخيلَةَ لَم تُنعِم لِسائِلِها
يَومَ الكَثيبِ وَلَم تَسمَع لِداعيها
مَرَّت تَأَوَّدُ في قُربٍ وَفي بُعُدٍ
فَالهَجرُ يُبعِدُها وَالدارُ تُدنيها
لَولا سَوادُ عِذارٍ لَيسَ يُسلِمُني
إِلى النُهى لَعَدَت نَفسي عَواديها
قَد أَطرُقُ الغادَةَ الحَسناءَ مُقتَدِراً
عَلى الشَبابِ فَتُصبيني وَأُصبيها
في لَيلَةٍ لا يَنالُ الصُبحُ آخِرَها
عَلِقتُ بِالراحِ أُسقاها وَأَسقيها
عاطَيتُها غَضَّةَ الأَطرافِ مُرهَفَةً
شَرِبتُ مِن يَدِها خَمراً وَمِن فيها
يامَن رَأى البِركَةَ الحَسناءَ رُؤيَتَها
وَالآنِساتِ إِذا لاحَت مَغانيها
بِحَسبِها أَنَّها مِن فَضلِ رُتبَتِها
تُعَدُّ واحِدَةً وَالبَحرُ ثانيها
ما بالُ دِجلَةَ كَالغَيرى تُنافِسُها
في الحُسنِ طَوراً وَأَطواراً تُباهيها
أَما رَأَت كالِئَ الإِسلامِ يَكلَءُها
مِن أَن تُعابَ وَباني المَجدِ يَبنيها
كَأَنَّ جِنَّ سُلَيمانَ الَّذينَ وَلوا
إِبداعَها فَأَدَقّوا في مَعانيها
فَلَو تَمُرُّ بِها بَلقيسُ عَن عُرُضٍ
قالَت هِيَ الصَرحُ تَمثيلاً وَتَشبيها
تَنحَطُّ فيها وُفودُ الماءِ مُعجَلَةً
كَالخَيلِ خارِجَةً مِن حَبلِ مُجريها
كَأَنَّما الفِضَّةُ البَيضاءُ سائِلَةً
مِنَ السَبائِكِ تَجري في مَجاريها
إِذا عَلَتها الصَبا أَبدَت لَها حُبُكاً
مِثلَ الجَواشِنِ مَصقولاً حَواشيها
فَرَونَقُ الشَمسِ أَحياناً يُضاحِكُها
وَرَيِّقُ الغَيثِ أَحياناً يُباكيها
إِذا النُجومُ تَراءَت في جَوانِبُها
لَيلاً حَسِبتَ سَماءً رُكِّبَت فيها
لا يَبلُغُ السَمَكُ المَحصورُ غايَتَها
لِبُعدِ ما بَينَ قاصيها وَدانيها
يَعُمنَ فيها بِأَوساطٍ مُجَنَّحَةٍ
كَالطَيرِ تَنفُضُ في جَوٍّ خَوافيها
لَهُنَّ صَحنٌ رَحيبٌ في أَسافِلِها
إِذا اِنحَطَطنَ وَبَهوٌ في أَعاليها
صورٌ إِلى صورَةِ الدُلفينِ يُؤنِسُها
مِنهُ اِنزِواءٌ بِعَينَيهِ يُوازيها
تَغنى بَساتينُها القُصوى بِرُؤيَتِها
عَنِ السَحائِبِ مُنحَلّاً عَزاليها
كَأَنَّها حينَ لَجَّت في تَدَفُّقِها
يَدُ الخَليفَةِ لَمّا سالَ واديها
وَزادَها زينَةً مِن بَعدِ زينَتِها
أَنَّ اِسمَهُ حينَ يُدعى مِن أَساميها
مَحفوفَةٌ بِرِياضٍ لا تَزالُ تَرى
ريشَ الطَواويسِ تَحكيهِ وَيَحكيها
وَدَكَّتَينِ كَمِثلِ الشِعرَيَينِ غَدَت
إِحداهُما بِإِزا الأُخرى تُساميها
إِذا مَساعي أَميرِ المُؤمِنينَ بَدَت
لِلواصِفينَ فَلا وَصفٌ يُدانيها
إِنَّ الخِلافَةَ لَمّا اِهتَزَّ مِنبَرُها
بِجَعفَرٍ أُعطِيَت أَقصى أَمانيها
أَبدى التَواضُعَ لَمّا نالَها رِعَةً
مِنهُ وَنالَتهُ فَاِختالَت بِهِ تيها
إِذا تَجَلَّت لَهُ الدُنيا بِحِليَتِها
رَأَت مَحاسِنَها الدُنيا مَساويها
يا اِبنَ الأَباطِحِ مِن أَرضٍ أَباطِحُها
في ذُروَةِ المَجدِ أَعلى مِن رَوابيها
ما ضَيَّعَ اللَهُ في بَدوٍ وَلا حَضَرٍ
رَعِيَّةً أَنتَ بِالإِحسانِ راعيها
وَأُمَّةٍ كانَ قُبحُ الجَورِ يُسخِطُها
دَهراً فَأَصبَحَ حُسنُ العَدلِ يُرضيها
بَثَثتَ فيها عَطاءً زادَ في عَدَدِ ال
عَليا وَنَوَّهتَ بِاِسمِ الجودِ تَنويها
ما زِلتَ بَحراً لِعافينا فَكَيفَ وَقَد
قابَلتَنا وَلَكَ الدُنيا بِما فيها
أَعطاكَها اللَهُ عَن حَقٍّ رَآكَ لَهُ
أَهلاً وَأَنتَ بِحَقِّ اللَهِ تُعطيها
"
19,البحتري,أنافعي عند ليلى فرط حبيها,"
أَنافِعي عِندَ لَيلى فَرطُ حُبّيها
وَلَوعَةٌ لِيَ أُبديها وَأُخفيها
أَم لا تُقارِبُ لَيلى مَن يُقارِبُها
وَلا تُداني بِوَصلٍ مَن يُدانيها
بَيضاءُ أَوقَدَ خَدَّيها الصِبا وَسَقى
أَجفانَها مِن مُدامِ الراحِ ساقيها
في حُمرَةِ الوَردِ شَكلٌ مِن تَلَهُّبِها
وَلِلقَضيبِ نَصيبٌ مِن تَثَنّيها
قَد أَيقَنَت أَنَّني لَم أُرضِ كاشِحَها
فيها وَلَم أَستَمِع مِن قَولِ واشيها
وَيَومَ جَدَّ بِنا عَنها الرَحيلُ عَلى
صَبابَةٍ وَحَدا الأَظعانَ حاديها
قامَت تُوَدِّعُني عَجلى وَقَد بَدَرَت
سَوابِقٌ مِن تُؤامِ الدَمعِ تُجريها
وَاِستَنكَرَت ظَعَني عَنها فَقُلتُ لَها
إِلى الخَليفَةِ أَمضى العيسَ مُمضيها
إِلى إِمامٍ لَهُ ما كانَ مِن شَرَفٍ
يُعَدُّ في سالِفِ الدُنيا وَباقيها
خَليفَةَ اللَهِ ما لِلمَجدِ مُنصَرَفٌ
إِلّا إِلى أَنعُمٍ أَصبَحتَ توليها
فَلا فَضيلَةَ إِلّا أَنتَ لابِسُها
وَلا رَعِيَّةَ إِلّا أَنتَ راعيها
مُلكٌ كَمُلكِ سُلَيمانَ الَّذي خَضَعَت
لَهُ البَرِيَّةُ قاصيها وَدانيها
وَزُلفَةٌ لَكَ عِندَ اللَهِ تُظهِرُها
لَنا بِبُرهانِ ما تَأتي وَتُبديها
لَمّا تَعَبَّدَ مَحلُ الأَرضِ وَاِحتَبَسَت
عَنّا السَحائِبُ حَتّى ما نُرَجّيها
وَقُمتَ مُستَسقِياً لِلمُسلِمينَ جَرَت
غُرُّ الغَمامِ وَحَلَّت مِن عَزاليها
فَلا غَمامَةَ إِلّا اِنَهَلَّ وابِلُها
وَلا قَرارَةَ إِلّا سالَ واديها
وَطاعَةُ الوَحشِ إِذ جاءَتكَ مِن خَرِقٍ
أَحوى وَأُدمانَةٍ كُحلٍ مَآقيها
كَالكاعِبِ الرودِ يَخفى في تَرائِبِها
رَدعُ العَبيرِ وَيَبدو في تَراقيها
أَلفانِ جاءَت عَلى قَدرٍ مُسارِعَةٍ
إِلى قَبولِ الَّذي حاوَلتَهُ فيها
إِن سِرتَ سارَت وَإِن وَقَّفتَها وَقَفَت
صوراً إِلَيكَ بِأَلحاظٍ تُواليها
يَرِعنَ مِنكَ إِلى وَجهٍ يَرَينَ لَهُ
جَلالَةً يُكثِرُ التَسبيحَ رائيها
حَتّى قَطَعتَ بِها القاطولَ وَاِفتَرَقَت
بِالحَيرِ في عَرصَةٍ فيحٍ نَواحيها
فَنَهرُ نَيزَكَ وِردٌ مِن مَوارِدِها
وَساحَةُ التَلِّ مُغنىً مِن مَغانيها
لَولا الَّذي عَرَفَتهُ فيكَ يَومَإِذٍ
لَما أَطاعَكَ وَسطَ البيدِ عاصيها
فَضلانِ حُزتَهُما ضونَ المُلوكِ وَلَم
تُظهِر بِنَيلِهِما كِبراً وَلا تيها
"
20,البحتري,أبا جعفر كان تجميشنا,"
أَبا جَعفَرٍ كانَ تَجميشُنا
غُلامَكَ إِحدى الهَناتِ الدَنِيَّة
بَعَثتَ إِلَينا بِشَمسِ المُدا
مِ تُضيءُ لَنا مَعَ شَمسِ البَرِيَّه
فَلَيتَ الهَدِيَّةَ كانَت هِيَ ال
رَسولَ وَلَيتَ الرَسولَ الهَدِيَّة
"
21,البحتري,أرج لريا طلة رياه,"
أَرَجٌ لِرَيّا طَلَّةٌ رَيّاهُ
لايَبعَدِ الطَيفُ الَّذي أَهداهُ
وَمُسَهَّدٍ لَو عادَ أَهلُ كَرىً إِلى
مُحتَلِّهِم مِنهُ لَعادَ كَراهُ
يَهواكِ لا إِنَّ الغَرامَ أَطاعَهُ
عَفواً وَلا أَنَّ السُلُوَّ عَصاهُ
مُتَخَيِّرٌ أَلفاكِ خيرَةَ نَفسِهِ
مِمَّن نَآهُ الوُدُّ أَو أَدناهُ
قَد كانَ مُمتَنِعَ الدُموعِ فَلَم تَزَل
عَيناكِ حَتّى استَعبَرَت عَيناهُ
طَلَبَت عَذابَ الصَبِّ مِن كَلَفٍ بِها
وَلَوَت بِنُجحِ الوَعدِ حينَ أَتاهُ
فَانظُر إِلى الحُكمَينِ يَختَلِفانِ بي
في الدَينِ أَقضيهِ وَلا أُقضاهُ
عَيشٌ لَنا بِالأَبرَقَينِ تَأَبَّدَت
أَيّامُهُ وَتَجَدَّدَت ذِكراهُ
وَالعَيشُ مافارَقتَهُ فَذَكَرتَهُ
لَهَفاً وَلَيسَ العَيشُ ماتَنساهُ
وَلَوَ أَنَّني أُعطي التَجارِبَ حَقَّها
فيما أَرَت لَرَجَوتُ ما أَخشاهُ
وَالشَيءُ تُمنَعُهُ يَكونُ بِفَوتِهِ
أَجدى مِنَ الشَيءِ الَّذي تُعطاهُ
خَفِّض أَسىً عَمّا شَآكَ طِلابُهُ
ماكُلُّ شائِمِ بارِقٍ يُسقاهُ
لا أَدَّعي لِأَبي العَلاءِ فَضيلَةً
حَتّى يُسَلِّمَها إِلَيهِ عِداهُ
ماّلمَرءُ تُخبَرُ عَن حَقيقَةِ سَروِهِ
كَالمَرءِ تَخبُرُ سَروَهُ وَتَراهُ
طَمَحَت عُيونُ الكاشِحينَ فَغَضَّها
شَرَفٌ بَناهُ اللَهُ حَيثُ بَناهُ
كَم بُكِّتوا بِصَنيعَةٍ مِن طَولِهِ
تُخزى وُجوهُهُم بِها وَتُشاهُ
عادَت مَكارِمَهُ اللِئامُ وَجاهِلٌ
بِمُبينِ فَضلِ الشَيءِ مَن عاداهُ
مُستَظهِرٌ بِكَتيبَةٍ يَلقى بِها
زَحفَ العِدى وَكَتيبَةٍ تَلقاهُ
صُبِغَت بِتُربَةِ أَرضِهِ راياتُهُ
وَقَنا بِمُحمَرِّ الدِماءِ قَناهُ
أَلوى بِنَهرِ أَبي الخَصيبِ وَلَم يَكُن
يُلوي بِنَهرِ أَبي الخَصيبِ سِواهُ
أَسَدٌ إِذا فَرَسَت يَداهُ أَخيذَةً
لِلمَجدِ زاوَلَ مِثلَها شِبلاهُ
مَن كانَ يَسأَلُ بي الرِفاقَ فَإِنَّني
جارٌ لِمَذحِجَ أَكرَمَت مَثواهُ
حَسبي إِذا عَلِقَت يَدي ابنَي صاعِدٍ
لِلمَكرُماتِ وَصاعِداً وَأَخاهُ
أَرضاهُمُ لِلحَقِّ أَغشاهُم بِهِ
وَأَقَلُّ مَن تَغشاهُ مَن تَرضاهُ
لا عُذرَ لِلشَجَرِ الَّذي طابَت لَهُ
أَعراقُهُ أَلّا يَطيبَ جَناهُ
قالوا أَبو عيسى تَضَمَّنَ أَسوَما
جَنَتِ الخُطوبُ عَلَيكَ قُلتُ عَساهُ
سَمَّتهُ أُسرَتُهُ العَلاءَ وَإِنَّما
قَصَدوا بِذَلِكَ أَن تَتِمَّ عُلاهُ
كُلُّ الَّذي تَبغي الرِجالُ تُصيبُهُ
حَتّى تَبَغّى أَن تُرى شَرواهُ
سِيّانِ بادِئُ فِعلِهِ وَتَلِيُّهُ
كَالبَحرِ أَقصاهُ أَخو أَدناهُ
أَحمى عَلَيهِ الفاحِشاتِ حَياؤُهُ
مِن أَن يَراهُ اللَهُ حَيثُ نَهاهُ
يُلغي الدَنِيَّةَ أَن يَروحَ مُؤَثِّراً
بِسَماعِها المُتَعَبِّدُ الأَوّاهُ
لا أَرتَضي دُنيا الشَريفِ وَدينَهُ
حَتّى يُزَيِّنَ دينُهُ دُنياهُ
مازالَ مُنقَطِعَ القَرينِ وَقَد أَرى
مَن لايَزالُ مُشاكِلاً يَلقاهُ
لَيسَ التَوَحُّدُ بِالسِيادَةِ عِندَهُم
أَن يوجَدَ الضُرَباءُ وَالأَشباهُ
ما الطَرفُ تَرجِعُهُ بِأَقصَرَ مِن مَدى
أُكرومَةٍ طالَت إِلَيهِ خُطاهُ
نَحوي بِسُؤدُدِهِ الحُظوظَ فَتارَةً
جودٌ يَطوعُ لَنا وَطَوراً جاهُ
كَالغَيثِ مايَنفَكُّ يَعتَقِدو الثَرى
خَلفٌ لِمُعظَمِ مُزنِهِ وَتُجاهُ
"
22,البحتري,متى تسألي عن عهده تجديه,"
مَتى تَسأَلي عَن عَهدِهِ تَجِديهِ
مَلِيّاً بِوَصلِ الحَبلِ لَم تَصِليهِ
يُكَلِّفُني عَنكَ العَذولُ تَصَبُّراً
وَأَعوَزُ شَيءٍ ما يُكَلِّفُنيهِ
وَيَحزُنُكَ اللُوّامُ لَستُ أُطيعُهُم
وَقَولٌ مِنَ الواشينَ لَستُ أَعيهِ
عَلى أَنَّني أَخشى عَلَيكِ وَأَتَّقي
زِياداتِ مُغراً بِالحَديثِ يَشيهِ
عَناءُ المُحِبِّ عَن عَقابيلِ لَوعَةٍ
تَحُلُّ قُوى صَبرِ الفَتى وَتَهيهِ
مُعَلِّلُهُ بِالوَعدِ لَيسَ يَفي بِهِ
وَقاتِلُهُ بِالحُبِّ لَيسَ يَديهِ
وَأَهيَفُ مَأخوذٌ مِنَ النَفسِ شَكلُهُ
تَرى العَينُ ماتَحتاجُ أَجمَعُ فيهِ
وَلَم تَنسَ نَفسي ما سُقيتُ بِكَفِّهِ
مِنَ الراحِ إِلّا ما سُقيتُ بِفيهِ
أَرى غَفلَةَ الأَيّامِ إِعطاءَ مانِعٍ
يُصيبُكَ أَحياناً وَحِلمَ سَفيهِ
إِذا ما نَسَبتَ الحادِثاتِ وَجَدتَها
بَناتِ الزَمانِ أُرصِدَت لِبَنيهِ
مَتى أَرَتِ الدُنيا نَباهَةَ خامِلٍ
فَلا تَرتَقِب إِلّا خُمولَ نَبيهِ
وَما رَدَّ صَرفَ الدَهرِ مِثلُ مُهَذَّبٍ
أَبى الدَهرُ أَن يَأتي لَهُ بِشَبيهِ
أَبو غالِبٍ بِالجودِ يَذكُرُ واجِبي
إِذا ما غَبِيُّ الباخِلينَ نَسيهِ
تَطولُ يَداهُ عِندَ أَوسَعِ سَعيِهِم
ذَوي الطولِ مِن أَكفائِهِ وَذَويهِ
إِذا ما تَوَجَّهنا بِهِ في مُلِمَّةٍ
فَلَجنا بِوَجهٍ في الكِرامِ وَجيهِ
تَقَيَّلَ مِن آلِ المُدَبِّرِ سَيِّداً
يَقودُ إِلى العَلياءِ مُتَّبِعيهِ
وَما تابِعٌ في المَجدِ نَهجَ عَدُوِّهِ
كَمُتَّبِعٍ في المَجدِ نَهجَ أَبيهِ
يُذَلِّلُ صَعبَ الأَمرِ حينَ يَروضُهُ
وَيَحفَظُ أَقصى الأَمرِ حينَ يَليهِ
جَديدُ الشَبابِ كُبرُهُ بِفَعالِهِ
وَبَعضُ الرِجالِ كُبرُهُ بِسِنِيِّهِ
مَخيلَةُ حِلمٍ في النَدِيِّ كَأَنَّها
إِذا اشتُهِرَت مِنهُ مَخيلَةُ تيهِ
إِذا باتَ يُعطي وَالسَماحُ حَليفُهُ
تُوُهِّمَ يُعطي بِالسَماحِ أَخيهِ
فَداكَ مِنَ الأَسواءِ مَن بِتَّ مُسمِحاً
بِمالِكَ تَفدي مالَهُ وَتَقيهِ
حَلاوَةُ لا في نَفسِهِ جِدُّ صِدقَةٍ
وَطَعمُ نَعَم في فيهِ جِدُّ كَريهِ
وَمُطَّلِبٍ مِنكَ المُساواةِ لَم تَزَل
أُلوفُكَ حَتّى أَجحَفَت بِمِئيهِ
وَلَو كانَ يَبغي مَوضِعَ الجودِ لَاكتَفى
بِمُسمِعِهِ أَينَ النَدى وَمُريهِ
فَئيهٍ لَكَ الخَيراتُ مِن سَيبِكَ الَّذي
غَمَرتَ بِهِ سَيبَ المُساجِلِ إيهِ
"
23,البحتري,أيهذا الأمير قد مسنا الضر,"
أَيُّهَذا الأَميرُ قَد مَسَّنا الضُرُّ
وَمُدَّت يَدُ الخُطوبِ إِلَينا
وَلَدَينا بِضاعَةٌ مُزجاةٌ
قَلَّ خُطّابُها فَبارَت لَدَينا
أَيُّ هَذا الأَميرُ أوفِ لَنا الكَي
لَ بِما شِئتَ أَو تَصدَّق عَلَينا
"
24,البحتري,توعدني شيبان بغيا وما,"
توعِدُني شَيبانُ بَغياً وَما
تَعلَمُ مَن توعِدُ شَيبانُ
وَالعَنَزِيّونَ فَقَد أَوعَدوا
وَالحَربُ أَطوارٌ وَأَلوانُ
لَو أَبصَروا خَيلي وَأَبطالَها
وَبَعدَها رَجلٌ وَفُرسانُ
لَعايَنوا المَوتَ أَوِ استَأسَروا
بِالصُغرِ وَالذِلَّةِ أَو دانوا
"
