,poet_name,poem_name,poem_content
503,محيي الدين بن عربي,جميل ولا يهوى جلي ولا يرى,"
جميلٌ ولا يهوى جليّ ولا يرى
لقد حار فيه صاحبُ الفكر والحججْ
جنيتُ بمصحوبٍ على كل حالةٍ
تحيره الأمواجُ في هذه اللججْ
جرى معه الفكر الصحيح إلى مدى
فما غاب عن ثفٍّ ولا بلغ البثجْ
جميع النهى غرقى شهودٌ أو فكرة
ففي عينه نفيُ العقولِ مع المهج
جمعتُ له ذاتي فلم تك غيره
فحِرت فما أدري ثوى فيّ أم خرج
جرى القدَر ُالمحتوم في كلِّ كائنٍ
بما هو فيه ما عليه به حرج
جزى الله عنا من يجازي مسيئنا
على سوءه حسناً فأصبح يبتهج
جزاءً وِفاقاً لا اتفاقاً وإنهم
يقولون بالتوحيدِ والأمر مزدوج
جنينا عليه بالقبول فأمرنا
مَريجٌ فعينُ الكون تبدو إذا مَرَج
جماعٌ بأنثى قيل فيها طبيعة
تولَّد منه كل ما دبَّ أو درج
"
504,محيي الدين بن عربي,حمد الإله بقدس الأرواحا,"
حمد الإله بقدّس الأرواحا
باللام لا بالباء والأشباحا
حمد سرى نحو المهيمنِ سرُّه
ليشاهد الأقلامَ والألواحا
حياه عند نزوله في لا ولا
من شرَّفَ المشكاةَ والمصباحا
حتى يراقبَ نشأةً ممزوجة
ويواصل الإمساءَ والإصباحا
حرّ عن الأغيارِ عبد للذي
جلى إليه وجهه الوضَّاحا
حاذر غوائلَ مكره في بسطه
لا تأمن الرزاق والفتَّاحا
حنتْ إليه ركائب من شوقه
منحته فتحَ البابِ والمفتاحا
حاميم يتلوها طواسمُ رمزِه
ليسخر الأفلاك والأرواحا
حاربتُ من أهواه فيه بأمره
لأحصّلَ الأكساب والأرباحا
حتى أوافي الضدّ صحبةَ عاشقٍ
وأُجانب العذالَ والمنصاحا
"
505,محيي الدين بن عربي,خبير بما أبدى عليم بما أخفى,"
خبيرٌ بما أبدى عليمٌ بما أخفى
علي من التفريغ من كرم السخِّ
خفى بما أبداه من نورِ ذاته
عن العقلِ والأبصار في عالم السلخ
خبرت وجودَ الكون في كلِّ حالة
فعاينته قد حاز مرتبة المسخ
خؤوناً أميناً صادقاً كاذباً وما
تقابلت الأحوال الإ من الطبخ
خلقت لأمر لا أقوم بحقه
وذلك لاستعدادِنا حالة النفخ
خُصصنا بأسماءِ الإله عنايةً
وبالصورةِ المثلى وأكرمتُ بالنسخِ
خصوصيةً جاءت من الله تبتغي
كرامة شيخٍ نالها زَمَنَ الشَّرخ
خصيصٌ به ذاك المقامُ لأنه
توّلد ما بين الغفارِ إلى المرخ
خفيفٌ مع الطبع الثقيلِ إذا مشى
يحوز طريق الشاةِ والفيلِ والرُّخ
خبيئة صافٍ كرَّم الله ذاتَه
بها فله من نورِها سورة الدَّخ
"
506,محيي الدين بن عربي,دنا وتدلى عبد رب وربه,"
دنا وتدلَّى عبدُ ربٍّ وربه
فلما التقينا لم أجد غيرَ واحدِ
دواماً مع الدنيا على كل حالةٍ
وفي الساحة الأخرى بأعدلِ شاهد
دعوت به حتى إذا ما استجاب لي
رأيتُ الصدى يجري فكنت كفاقد
دووا بي عليه كي أرى غيرَ موجودي
لذاك أرى بين السُّهى والفراقدِ
دعاني إليه بالسجودِ فعندما
سجدتُ له خابت لديه مقاصدي
ولا لك يا هذا حجابك فلتقم
بعزةِ معبودٍ وذلةِ عابدِ
دُعيتُ فلما جئت أكرَمَ مجلسي
وقال لنا أهلاً بأكرم وارد
ومشيت لما قد جاءني من خطابه
وأطعمني ذوقاً لذيذَ المواعد
دوامُ شهودِ الذاتِ فيه لمن درى
إذا ما ابتلاه الله سمّ الأساود
دعِ الأمر يجري منه لا منك واتئد
تكن في عِداد المحصناتِ الفرائدِ
"
507,محيي الدين بن عربي,ذلل وجودك لا تكن ذا عزة,"
ذَلِّلْ وجودَك لا تكن ذا عِزَّةٍ
حتى تصيرَ نشأتيك جُذاذا
ذنباً عظيماً قد أتى وكبيرة
من يتخذ غير الإله ملاذا
ذنب ولا تعد التأخر واتضع
إنَّ المذنبَ يثبتُ الأستاذا
ذابت حشاشتُه وعمَّ بلاؤه
لما سقاه وابلاً ورَذَاذا
ذهبتْ به أيّامه في غفلةٍ
إذ لم تكن عينُ الثبوتِ معاذا
ذهبَ الذين يشاهدون ذواتهم
وتسللوا منه إليه لو اذا
ذبُّوا إلى العلم الغريبِ بظاهر
لم يبرحوا في ذاتهم أفذاذا
ذكرهمُ بوجودِهم في بهتهم
حتى يروه في ملجأ وعياذا
ذاك الإمام وما سواه فسُوقةٌ
فإذا رأوه فيه قالوا ماذا
ذهلوا بمجلاه ولم يك غيرهم
ليس القديمُ مع الحديثِ يُحاذى
"
508,محيي الدين بن عربي,رأيتُ وجود الدور يعطي الدوائر,"
رأيتُ وجود الدورِ يعطي الدوائر
ويعطي وجود الدورِ فيه الدوائر
رميت بأمر لم ير العقلُ مثله
بما أنا علاَّمٌ به أنا حائر
رمى بي وجوه القومِ ثم يقولُ لي
رميتَ وجوهَ القومِ هل أنتَ ناظر
رأى نظري بالحق ما لم يكن يرى
إلاَّ أنه الرائي لما هو ساتر
رعى الله من يرعاه في كلِّ حالةٍ
وإنْ لم يكن ما قلتُه فهو خاسر
رقيت به حتى ظهرت لمستوى
وجودي فقال الكشفُ ما هو حاضر
ربابةُ سهمِ الذمِ صيَّر ذاتنا
ونحن إشاراتُ السِّهامِ الغوائر
ربا بفؤادي عين إيمانه بنا
وذلك كفر الكفر ما هو كافر
رأى الأمر من قبلِ الوقوع لأنه
يرى في ثبوتِ العين ما هو ظاهر
رقيباً عليه غائباً ثم شاهداً
فما أنا مقهورٌ ولا السِّرُّ قاهر
"
509,محيي الدين بن عربي,زملوني زملوني لا تقل,"
زمِّلوني زملوني لا تقل
إنني الشهر الذي في شهرِناز
زبرتُ شهرَ الذي قد زبرت
كفناً من كلِّ حقٍّ ومجاز
زينةُ الله التي أخرجها
قد دعتْ زينة نفسي للبِراز
زجرتُها همة عُلوية
في وجوبٍ ومُحال وجَواز
زينتي يسمعُ ما أسرده
وإليه كان منه الانحياز
زينُ السوء كذا قال لنا
لم يقل زينة للامتياز
زينتْ أسماؤه حضرتَه
فالذي يحفظه بالعلمِ فاز
زهرةُ الروضِ شذاها عنبر
فالذي استنشقها فاز وحاز
زهرةٌ في فُلكٍ سابحةٍ
من يراها هام فيها ثم جاز
زينبُ تعرفُ والله الذي
قلته في كلِّ سهلٍ وعَزاز
"
510,محيي الدين بن عربي,سأحرف عن قوم عن الحق أعرضوا,"
سأحرفُ عن قومٍ عن الحقِّ أعرضوا
بنا فهم الأفراد يدعون بالخرسِ
سروراً يتكوين وعزاً بجَلوة
ليستوحشن الأقوام في حالة الأنسِ
سموا بل علوا إلا قليلاً لأنهم
تعالوا عن التنزيه في حضرةِ القُدس
سلامٌ على قوم تباهوا بربِّهم
على كلِّ موجودٍ من الجنِّ والإنس
سروا وظلامُ الليلِ يَستر سيرهم
إلى أن علوا فوق الإشارة بالكرسي
سرتْ همة مني على خيرِ مركبٍ
من الطبع من عقلٍ نزيهٍ ومن حسِّ
سرى نحوه سرِّي ليدري حديثه
على هيكلٍ قد بيع بالثمنِ البخسِ
سباها وأسلاها وجود منزه
عن الحدِّ بالفصل المقوّمِ والجنسِ
سناه مزيلُ ظلمةِ العرشِ والعمى
وما كان من أين يقالُ ومن جنسِ
سلت بوجودِ القيد عن نيل مُطلقٍ
عن الحبسِ بالتقييد باليومِ والأمس
"
511,محيي الدين بن عربي,شهدت الذي قد مهد الأرض لي فرشا,"
شهدتُ الذي قد مهد الأرض لي فرشاً
شهودَ إمامٍ حاكم حكم العرشا
شغفتُ به حباً فأسهر مقلتي
ومن أجل وجدي رحمة سكن الفرشا
شهودي له بالباء ليس بغيرها
لأجل الذي قدّ سنّ أن نغرم الأرشا
شيوخ من الأقوام فيه لقيتهم
فكانوا لنا سقفاً وكنتُ لهم فرشا
شِدادٌ أولو أعزمٍ رعاةٌ أيمة
تجلى لهم فينا وفي الحية الرقشا
شعارهم التوحيدُ يبغون قربه
به وهو الشرك الذي أثبت الأعشى
شبيه بهم من كان طولَ حياته
وفي البرزخ المعلوم في الليل إذ يغشى
شمرت عليهم بعد تعظيم قدرهم
ولم آمن الهجران منه ولم أخشا
شمرت الذي من شربه اللذة التي
لشاربه نصّاً أتانا به يَغشى
شممتُ له ريحاً من المسك عاطراً
يخبرني في هذا المقام الذي يغشى
"
512,محيي الدين بن عربي,صادني من كان فكري صاده,"
صادني من كان فكري صاده
ما له والله عنه من محيصِ
صابراً في كل سوءٍ وأذى
في كيانٍ من عمومٍ وخصوص
صُرةٌ أودعتُ قلبي علمها
في كتاب وسمتُه بالفُصوص
صيرتُ قهراً وعجزاً وأبتُ
غيرةً منها عليه أنْ تنوص
صيرته واحداً في دهرِه
ثم رامتْ عنه عزاً أن تبوص
صادفتْ والله في غيرتها
عينَ ما جاء به لفظ النصوص
صدقتُها فلها النورُ الذي
ما له في كونها ذاك الوبيص
صلبتْ في الدين فانقاد لها
كل معنى هو في البحث عويص
صلّى القلبُ اشتعالاً بعد ما
كان ذا عزمٍ عليه وحريص
صامت النفس وصلت فلها
لمعان من سناها وبصيص
"
513,محيي الدين بن عربي,ضاق صدري لما أتى,"
ضاق صدري لما أتى
لوجودي به القضا
ضقتُ ذرعاً بموجودي
بعد ما كنت في فضا
ضرري لم يكن سوى
عفوه حين غمضا
ضرّني ما به أتى
من حديثٍ وأمرضا
ضررٌ قوله عفا
رحمةً بي عما مضى
ضمني ضمةً فما
قلتُ هذا إلا مضى
ضدَّ ذا لو رأيته
كنت في الحالِ مُعرضا
ضاربٌ البابِ جاهل
يطلبُ العفوَ والرضى
ضربَ النحلَ مُخبراً
عنه فينا بما قضى
ضربَ العلمُ خيمتَه
ساعةً ثم قوّضا
"
514,محيي الدين بن عربي,طابت مطاعم من يحقر قدره,"
طابتْ مطاعم من يحقر قدره
فمضى على حكم الوجودِ وما سطا
طِّنب ففي التطنيب إن حققته
متوّسِّماً بسماته كشفَ الغطا
طبتم فطاب بك النعيمُ بحضرةٍ
فاحذر من التحريفِ كن متوسِّطا
طوبى له من مالكٍ متملكٍ
جوَّابِ آفاقِ وعدٍ لا مُسقطا
طاعاته مردودةٌ في وجهه
لما أطاع وما رأى عين العطا
طافَ اللبيبُ ببيته متديناً
متواضعاً متهذباً متثبطا
طربت به أيامه لما رأتْ
أن الخليفة في الحكومةِ أقسطا
طفئت مصابيح الهدى بهوائه
وعلى مطا طرق العماء قد امتطى
طاشتْ عقول ذوي النُّهى من سيره
لما أتاه محرِّضاً ومنشطا
طهِّر ثيابك فالطهور شريعةٌ
جاءت بها الأرسال في ضَفَفِ الخطا
"
515,محيي الدين بن عربي,ظلام الليل معتبر,"
ظلامُ الليلِ معتبر
لعبدٍ عندَه يقظهْ
ظنوني في منازلها
علومَ الخلقِ والحفَظه
ظلومٌ ليس يجهلها
إمامق قبلَه حفظه
ظبا لما حللت به
رأيت الحجبَ في اليقظه
ظباءُ كلها شمسٌ
إذا علمت بمن حفظه
ظَللتُ به فأرّقني
فلما كنتُ هو لفظه
ظَننتُ الأمر يشهدني
ويشهدني فما حفظه
ظنونٌ ما حصلتُ بها
على ما قال من وعظه
ظُبى سيفِ القضاءِ أتى
إلى المغرورِ كي يعظه
ظنينُ القلبِ متَّهمُ
نؤومٌ قلبُه يقظه
"
516,محيي الدين بن عربي,علمت بما في الغيب من كل كائن,"
علمت بما في الغيب من كل كائن
وما لا فما قلنا وما أدراك السمعُ
على أنني ما كنتُ إلا موحِّداً
بتوحيدِ فرق ما يخالطه جمعُ
علا الحقُّ في الإدراك عن كلِّ حادثٍ
وهل يدرك التنزيه ما قيد الطبعُ
علاه بها عقلاً وليس بذاته
وليس لمخلوقٍ على حمله وسع
عبيد وفي التحقيق ربٌ كصورةٍ
وليس له ضرٌّ وليس له نفع
عظيم على من أو جليلٌ من أجل من
تعالى فلا فطر لديه ولا صَدْع
عزيزٌ ذليلٌ بائسٌ ذو غنى
ولكن عمن إذ هو السيبُ والمنع
عبدناه بالفقرِ الذي قام عندنا
ولو قام ضدَّ الفقرِ لم ندرِ ما الصنع
علينا من التقوى رقيبٌ مُسلَّطٌ
نقيٌ وقيّ فهو لي الوتر والشفع
علوتُ عن التنزيه معنى وما علا
عن الحكمِ والتشبيه فليدع من يدعو
"
517,محيي الدين بن عربي,غني عن الأكوان بالذات والذي,"
غنيٌ عن الأكوانِ بالذاتِ والذي
له من سنى الأسماء ما ليس يبلغ
غوى من له حكم الخلافةِ في الورى
لذا جاء في القرآن حقاً سنفرغ
غريقٌ ببحرٍ والنجاةُ بعيدةٌ
ولولا وجودي لم ير الحقَّ يدمغُ
غنيّ وإني أكثر الذكر جاهداً
فقال أنا عن كلِّ ذاك مفرّغ
غنيت به إذ كان كوني وجوده
ونشىء به في قالب الطبع يفرغ
غريبٌ تراه العينُ في أرضِ غُربةٍ
من الأهل والمرجوّ منه سيبلغ
غوايتنا ما كانتِ إلا لحكمة
هي الرشد عن أمرٍ أتاه المبلغ
غصصتُ بريقي بل شَرِقْتُ بمائه
ويا عجباً وهو الحياةُ فبلغوا
غرارَ حسامِ الموتِ والحكمُ فَيصلٌ
لسانٌ فصيحٌ النطقِ ما هو ألثغ
غمام جوى إتيان حقٍّ بمحشرٍ
وأرواح أملاك فقولوا وسوِّغوا
"
518,محيي الدين بن عربي,فررت إلى ربي كموسى ولم يكن,"
فررتُ إلى ربي كموسى ولم يكن
فِراري عن خوفِ عنايةِ مصطفى
فنوديتُ من تبغي فقلت وصالَ من
دعاني إليه قبل والرسم قد عفا
فما هو مطموسٌ وما هو واضحٌ
وطالبه بالنفسِ منه على شَفا
فلو كان معلوماً لكان مميَّزاً
ولو كان مجهولاً لما كان مُنصفا
فيل ليتَ شِعري هل أراه كما أرى
وجودي ومَن يرجو غنيّاً قد أنصفا
فقال لسانُ الحالِ يخبر أنني
غلطتُ ولا والله جئتُ معنفا
فبادرني في الحال من غير مقصدي
أيا حادبي عندي ببابي توقفا
فإني بحكمِ العينِ لستُ مخيرا
ولو كنتُ مختاراً لما سمعوا قفا
فنيتُ به عني فأدركَ ناظري
وجودي وغيري لو يكون تأسفا
فما ثَمَّ إلا ما رأيتُ ومن يرم
سوى ما رأينا فهو شخصٌ تعسفا
فرام أموراً عقلُه حاكمٌ بها
وما أثبت البرهانُ فالكشف قد نفى
"
519,محيي الدين بن عربي,قرأت كتاب الحق بالحق مفهما,"
قرأت كتابَ الحقِّ بالحقِّ مُفهماً
فلم أر مشهوداً سوى ألسنِ الخلقِ
قلقت فلما أنْ سمعتُ معلمي
تسمَّى بما للخلقِ عدتُ إلى الحقِّ
قريباً بما عندي من الحالِ بائناً
بعيداً بما عندي من العلمِ والخلقِ
قد أفلح من زكَّى حقيقةَ نفسِه
وقد خاب من دساها في عالمِ الرتقِ
قدرتُ على كوني بعلمي بفاطري
ولولا وجودُ الرتقِ لم أحظ بالفتق
قليل ترى من كانَ رَتقاً مُنضداً
يحوز بميدانِ النهى قصبَ السبق
قتيلٌ بسيفِ الوهم من كان ذا فكر
وأين شهودُ الصفوِ من مشهد الرنق
قصدت بصدقي أن أفوز بخالقي
فناداني المطلوبُ لا قرب في الصدقِ
قنعتُ بما قد جاءني في بداية
أيقنعُ بالتكليم من كان ذا عشقِ
قبضتُ على ما قاله لا حجه
فيا ليت شعري هل يرى الحق في الحق
"
520,محيي الدين بن عربي,كبرت بملك الملك إذ كان من ملكي,"
كبرتُ بملك الملك إذ كان من ملكي
أسخره من غير مينٍ ولا إفكِ
كتصريفه بالحالِ غيباً وشاهداً
وبالأمرِ حقاً لستُ من ذاك في شك
كياني كيانُ الحقِِ إذ كنتُ ذا حجى
وفهمٍ وإني ما برحتُ من الملك
كما لي في فقري ونقصي تملكي
فحالي ما بين التملكِ والملك
كلامٌ كمثلِ الروضِ عطرُه الندى
وكاللؤلؤ المنثورِ نظم في سلك
كلامٌ له التأثيرُ في كلِّ قابلٍ
فيضحك وقتاً للتلاحين أو يبكي
كما نمَّ أزهارُ الرياضِ حروفه
فتشكو من التالي له وهو لا يشكي
كتابٌ حكيم من حكيم منزل
أكون به في الرحب وقتاً وفي ضنك
كساني نحولاً نثرُه ونظامه
فجسمي مما نالني منه في السبك
كتبتُ إليه أشتكي ما يصيبني
كما كان يشكو الناس من صاحبِ النبك
"
521,محيي الدين بن عربي,لله در رجال ما لهم دول,"
لله دَرُّ رجالٍ ما لهم دولٌ
وهم يقيمون ما في الدهر من دول
لهم عنت أوجه الأملاك ساجدة
وما لهم أربٌ في علةِ العلل
لأنهم عينه ومن يكون على
ما قلته فله التصريفُ في الملل
لما تفكرت فيما اختص بي وبهم
رأيتهم عينَ نفسِ الحقِّ في الأزل
لقد رأيتهمُ والعين تصحبهم
على محجتهم في أقوم السُّبّل
لبيتهم حين نادوني على كَثَب
أنا المشرع ما في الكون من نحل
لو كان لي غرضٌ في نسخ ما شرعوا
للما عجزتُ ولكن حكم ذلك لي
لي كل ما شئتُ أخفيه وأظهرُه
من العماءِ إلى الأركان في السفل
لدورتي أوجد الأدوار في أُكر
من الهلالِ إلى البيضا إلى زُحَل
لعبت بالدهرِ دهري في تصرُّفه
ولو تصرَّفَ غيري كان ذا ملل
"
522,محيي الدين بن عربي,مرادي مراد الطالبين أولي النهى,"
مرادي مرادُ الطالبين أولي النهى
وحالهمُ حالي وعلمهمُ علمي
مكانتهم مني مكانة باطني
من الجسد المشهود في عالم الرسمِ
مكانٌ وإمكانٌ وإخوانُ راحةٍ
هو الغرضُ المطلوبُ عند ذوي الفهمِ
مراتبهم عُلوية يشهدونها
فويقَ استواء الأمر في العدل والحكم
مناط الثريا كان ايمنهم بنا
وأيسرهم إكليلها وهو من كمي
مشيتُ على مثليّ بيضا نقية
بقومي فلم أجهل وما جرت في زعمي
مقامي مقامي حيث لا أين وانتهت
مقالتهم فينا وجرّدت عن جسمي
مضى زمن كان التأسي برأسهم
لأن شهودَ العينِ حيرهم في اسمي
مقابل من تعنو له أوجه العلى
أنا ولهذا لم أزل ناقص القسم
مرامهمُ كوني ومرماه غائبٌ
عن الفكر والتحديد بالعقلِ والوهم
"
523,محيي الدين بن عربي,نهاني ودادي أن أبث سرائري,"
نهاني ودادي أن أبث سرائري
إلى أحدٍ غيري فمت بكتماني
نبابي زمان عز عندي وجودُه
وقد كان مشهودي لمشهد إحساني
نزلتُ إلى الأمرِ الدني وكان لي
علوُّ الذي أعلى الإله به شاني
نروم أموراً من زمانٍ محكم
بتضعيف آرائي وتحليلِ أركاني
نرى فيه ربي عين دهري وموجدي
بتوحيدِ إسلامٍ عميمٍ وأيمانِ
نموت ونحيى حكم دهري بنشأتي
ولم آت فيما قلت فيه ببهتانِ
نسميه بالدهرِ العظيمِ لأنه
به قد تسمى لي بأوضح تبيان
نمتُّ إليه بالودادِ فعله
يجود على أهلِ الوجودِ بطوفان
نعيشُ به لما تألم باطني
بما أشعلَ التبريح من نار تركاني
نحت نحوه سبحانه من وجودِنا
خواطر إيماء بتقويضِ بنيانِ
"
524,محيي الدين بن عربي,هوية الحق أسراري وأعضائي,"
هوية الحق أسراري وأعضائي
فليس في الكون موجودٌ سوى الله
هذا الذي قلته الشرع جاء به
من عنده معلماً وحياً من الباه
هو الوجودُ الذي جلَّت عوارفه
ستور أغطيةٍ عنه بأشباه
ها إنَّ ذي عبرة إنْ كنتَ معتبراً
ظهرتْ فيها بحكم المالِ والجاه
هي التي عين التوحيدِ مشهدها
فلا تقل عندما تبدو لنا ما هي
هي ليس يدركها عينٌ سواها ولا
تقولُ أهل النهى في مطلبٍ ما هي
هَبْ أنه عين ذاتي كيف أفصله
عني ولستُ بما قد قلت بالساهي
هُنِّيتَ يا طالبَ التحقيق من قدم
صدقٍ بما حزتَه من عينِ أنباه
هناك معطى وجود الكونِ من عدمٍ
في عينٍ حدٍّ وفي ساه وفي لا هي
هو الذي حيَّر الألبابَ واعتمدت
على براهينها من كلِّ أوّاه
"
525,محيي الدين بن عربي,وددت بأني ما علوت كما علوا,"
وددتُ بأني ما علوت كما علوا
عليه وإني ما دنوتُ كما دنوا
وعطلت ما عندي بما عندهم وما
حصلتُ على ما حصلوه وما دروا
وانهمُ في كلِّ حالٍ ومشهد
على حكم ما ظنوه فيه وما نووا
وليتهمُ لو قدَّموه وثابروا
عليه تدلوا في النزول وما علوا
ولكنهم لما تحققَ جودُهم
وجودهمُ هدُّوا قواعدَ ما بنوا
وما ذاك إلا أنَّ في الصدق ثلمةً
تخوّنهم فيما رأوه وما رووا
وليتهمُ لما تحققَ كونهمُ
لديهم وما اهتموا لذاك وما بلوا
ولو كان غيرَ الكون كوّن كونَهم
لما اتباع أضدادَ الهوى ولما شروا
ودادُك مطلوبي وحبك مذهبي
وعشقك صفو العيش هذا إذا صفوا
وصيتهم حبل الإله تمسكوا
به وتدانوا منهمُ عندما خلوا
"
526,محيي الدين بن عربي,لاتتخذ غير الإله وكيلا,"
لاتتخذ غيرَ الإله وكيلاً
ولتتخذ نحو الإله سبيلا
لا تنه عن أمرٍ وأنت تريده
واعكِف عليه بُكرةً وأصيلا
لاغروانك إنْ عملت بنصِّ ما
أخبرتكم أرشدت أقوم قيلا
لا تبتغي عنه فإنك عينه
ولذاك أودِع حكمه التنزيلا
لاتعصِيَنْ أهل الحجابِ فإنهم
قد أحكموا الإجمالَ والتفصيلا
لاذوا بأحمى جابر وأعزه
وبذاك نالوا الفضل والتفضيلا
لاثوا العمائم فوقَ أرؤسِهم وما
ستروا بها قِرطاً ولا إكليلا
لاكوا بألسنةٍ حديثَ متيم
يشكو الغليلَ ويكثر التعليلا
لا بارك الرحمن فيهم إنهم
قد بدَّلوا فرقانه تبديلا
لا نصَّ أجلي من نصوص كتابه
قد رتلتْه رُسله ترتيلا
"
527,محيي الدين بن عربي,يلبي نداء الحق من كان داعيا,"
يلبي نداء الحقِّ من كان داعياً
جزاء لما يدعو أجابَ المناديا
يقول تذكر ما أتى في خطابه
وما أودعَ الله السنين الخواليا
يرى حضرةً لم تشهدِ العينُ مثلها
يناديه أيّاماً بها ولياليا
يؤمل أمراً لم يزل قائلاً به
من الله لم يدعو له الله داعيا
يحيى فيحيى من يشاءُ بنطقه
لذاك تراه في المحاريب تاليا
يمين له مدَّتْ لبيعة مالك
هو العبد إلا أنه كان واليا
يوليه أمرَ الكونِ فهو خليفته
وإقليده التقليد إنْ كنت واعيا
ينزله في الأرض عبداً مسوداً
سؤوساً عليماً بالأمور وراعيا
يكسر أصنامَ النفوسِ بعزمه
من الهمة العليا خفيّاً وخافيا
يناديه من ولاه أنت خليفتي
على الكل مهديّ المقام وهاديا
"
528,محيي الدين بن عربي,لا تدعي في طريق أنت سالكه,"
لا تدعي في طريقٍ أنت سالكه
وإنما أمره مكارمُ الخلقِِ
وليس عندك منها ما تكون به
من أهملها ولهذا أنت في قلق
أنت الذي قال فيه الحقُّ يعلمكم
جريت سبعاً مع الأهواء في طلق
لأتبع غرضاً إنْ كنتَ تطلبنا
وكن مع أهل طريقِ الله في نسق
ولو نظرتُ بعيني لا بعينكمُ
لما رأيتك في خوفٍ ولا ملق
ماذا صفاتُ رجالي إنهم صبروا
على المكاره في نور وفي غسق
يا يوسف بن أبي إسحق كنْ رجلاً
ولا تكن عندنا من أخسر الفرق
فأنتَ ذو لؤم طبع لستَ ذا كرمٍ
لو كنت ذا كرمٍ ما كنت ذا فَرَق
إن الكريمَ شجاعٌ في سجيته
له من النعتِ طولُ لباعِ في العنق
أعيذه بالذي في النور من سور
معلومة مثل ربِّ الناس والفلق
"
529,محيي الدين بن عربي,أحاطت بنا الأفكار من كل جانب,"
أحاطت بنا الأفكار من كلِّ جانبٍ
فأصبحتْ قد سُدَّت عليّ مسالكي
عَبوساً لمن قد جاء في غيرَ ضاحكٍ
وهل وجه رضوانَ كسحنةِ مالكِ
ولكنني لما علمت بأنني
قد أصبحتُ مملوكاً لأكرم مالكِ
ينفس عني كل كَرب وجدته
فملكني حالي جميع الممالك
فلبيتُ إجلالاً وشكراً لخالقي
وعظمت ربي في جميع المناسك
وقلت لنفسي لم يكثر الهنا
مناسكه إلا لأجلِ التماسك
فإن لم تجده ههنا ربما ترى
تجده هنا فاحذر حجابَ التباسك
لكل أناسٍ واحدٌ يقصدونه
وإني على حكم الهوى من أناسك
نزلت على الحق انتساكاً لأنه
وجود الذي تبغيه عند انتساكك
ولا تختلس إنَّ الوجودَ مُحرَّم
عليك إذا لم تعتمد في اختلاسك
شمست فلم تظفر بما مبتغيه
لأجل الذي أعطاه عين شمارك
نفست فلم يقربك إلا مكذب
كذوب وهذا أصله من نفاسك
فلا تقتبس ناراً من الزندانه
حجابٌ عليه فهو نفسُ اقتباسك
"
530,محيي الدين بن عربي,ما لقومي عن وجودي قد عموا,"
ما لقومي عن وجودي قد عموا
أترى أدركهم فيه صممْ
إنني عرفتُ هوداً بالذي
أنا فيه من سرور وألمْ
فالذي يدري الذي أقصده
كلما قلتُ ألا قال ألم
ما لهم لم يعرفوا أو يسمعوا
أنني أمشي على النهج الأمم
وهمُ يمشون بي في أثري
فهمُ حيث أنا من غير لم
والذي أخبر عني بالذي
قلته ليس من أرباب التهم
هو هود والذي أخبركم
أحمد المبعوث في خير الأمم
لا تقولوا إنه من عرب
إن هوداً ليس من أهل العجم
إنني ترجمتُ عنه بالذي
قاله للناس عني وحَكَم
فاشكروا الله الذي أظهركم
عن ثبوتِ هو في عينِ العدم
فأنا الظاهر لا أنتَ بما
أنت في نفسك من حمدٍ وذم
لا تبالي إنكم في عدم
وأنا الكل حوثاً وقِدم
ما لكم في عين كوني أثرٌ
لا و لا عين وحكم وقدم
إن أسمائي بكم قد حكمت
في وجودي فلنا كيف وكم
"
531,محيي الدين بن عربي,أيا خير مصحوب ويا خير صاحب,"
أيا خير مصحوبٍ ويا خير صاحب
عليكَ اتكالي في جميعِ مطالبي
عليك اتكالي ثم أنت وسيلتي
إليك فحُل بيني وبين مطالبي
وكن عند ظني لا تخيبه إنه
من أكرمِ مطلوبٍ وأفقر طالبِ
لقد ترجم الإيمان عنكم بأنكم
ضمنتم لأمثالي جميع المطالب
"
532,محيي الدين بن عربي,الأمر أعظم أن يدرى فيعتقدا,"
الأمر أعظمُ أن يُدرَى فيعتقدا
على الحقيقة إجمالاً وتفصيلا
عنه العبارة في الألفاظ قاصرةٌ
يدريه من رتَّل القرآن ترتيلا
ولا التصوُّر في الألقاب يضبطه
ولا يقيده عقلا ًوتنزيلا
فحدُّه كل محدود بصورته
وما تناهتْ فيبقى الأمر مجهولا
فلست أعرفه إلا مشاهدة
ولستُ أشهده حسّاً ومعقولا
قد جل مظهرُه إذ جلَّ ظاهرُه
وحلَّ مظهرُه نصّاً وتأويلا
إنَّ البصائر والأفكار ما اجتمعت
فيه وقد عجرت قطعاً وتفصيلا
إن قلتَ بالحسِّ لم تظفر بطلعته
أو قلتَ بالعقلِ تبديلا وتحويلا
فالوهم يحكم والأوهامُ يعرفها
والوهم لم أر فيه قط محصولا
وليس يدرك ُذو عقلٍ وذو بصرٍ
ما ليس يدرك موصولاً ومفصولا
حارت عقولُ ذوي الألباب فيه كما
حارتْ خواطر مَنْ يبغيه تضليلا
"
533,محيي الدين بن عربي,غزال من الفردوس بات معانقي,"
غزالٌ من الفردوس بات معانقي
فقبلني وداً فتم مرادي
له زينةُ الأسماءِ أسماءِ خالقي
عليه من الأثوابِ ثوبُ حداد
من أجل الذي قد بات فيه مهيماً
ضَحوكاً للقياه صحيح وداد
تراه مع الأنفاس يتلو كتابه
بعبرة محزونٍ حليفِ سهاد
يقوم بأمرِ الله إذ قال قم به
بطاعةِ مهديٍّ وسنة هادي
"
